pval	A	s.t..oConditionAKI	s.t..oConditionRef	gene	fdr
7.21858262924455e-78	0.058690631961608	0	0	TMEM65	2.1327302378103e-73
4.95441949921596e-69	0.0481338120119547	0.000412870904416107	0.00961419479965575	TMEM67	1.45228898780517e-64
3.23219373770627e-52	0.0658552108144556	0.000173324283734344	2.27516149231555e-06	TMEM72-AS1	9.27025485911537e-48
2.13292567445634e-71	0.0261538694037473	0.000140299993535764	6.41718596616769e-06	TMEM82	6.26653563155272e-67
3.32775022333929e-26	0.0129694649646852	0	0	TMEM86B	8.91238064814727e-22
1.34842241023657e-41	0.0189094608404396	0.000128215939490084	0.687824418419087	TMEM98	3.79715750722618e-37
2.79000393919465e-29	0.0311118491967152	0.000131619072535449	0.268021737554548	TMLHE	7.57262869176213e-25
9.90775482047526e-65	0.0234825380690842	0	0.221814726626427	TMLHE-AS1	2.89048839132545e-60
7.05708068645619e-39	0.0569603846658837	0.000202477446433424	0	TMOD3	1.97407718042239e-34
5.17927880875681e-29	0.0250647681354413	0.000153818054040411	0.0140192174904016	TMPO	1.40446503457058e-24
9.96471170112803e-164	0.0919142284716248	0	0	TMSB10	3.0511947228854e-159
3.04568582643002e-61	0.0710997046560395	0	0	TMSB4X	8.84832646294451e-57
5.52085232989392e-53	0.0944157665916546	0	0	TMTC2	1.58547837209894e-48
4.07143716114367e-11	0.0213589766377033	0.00013705777548878	0.519709352995424	TMX3	9.6493060719105e-07
5.48873693904041e-11	0.0114811560849791	3.01700777149971e-06	0.0225265581401825	TMX4	1.29830583556062e-06
0	0.140192642637055	0.00021210527019172	0	TNC	0
0	0.182535213844912	0	0	TNFAIP2	0
0	0.165364473670851	1.16261107055982e-05	0	TNFAIP8	0
3.33024950246524e-18	0.0143368261321902	0.000154756586882798	0.635635627846305	TNFAIP8L1	8.51278377820163e-14
4.80742246774364e-204	0.0714208583676643	0	0	TNFRSF11B	1.48371479621972e-199
4.7557321639389e-139	0.0397229610423868	0	0.0286077330682267	TNFRSF12A	1.44812044391939e-134
1.25173943821438e-230	0.133251049567217	0	0	TNFRSF14	3.87738808381287e-226
8.10147998570902e-98	0.0716124322629894	0	0.000178032273558948	TNFRSF19	2.42655528531957e-93
5.46826581223721e-84	0.106921270978874	0	0	TNFRSF21	1.62358280231135e-79
0	0.248868826878781	0	0	TNFSF10	0
0	0.405780515933118	0	0	TNIK	0
7.88967275125161e-25	0.0266853043676415	0.00403911383237721	1.1625377236868e-05	TNIP1	2.099126332198e-20
3.93373963921415e-97	0.0738194269082256	5.23962768372854e-06	0.001810530183459	TNPO1	1.17776164798072e-92
5.42963648403682e-24	0.0585010951409	0	0	TNRC18	1.4389079646346e-19
1.64378432157146e-63	0.151464912717823	0	0	TNRC6A	4.78883686403414e-59
6.00857812418014e-57	0.114105155216018	0	0	TNRC6B	1.7365391636693e-52
8.48955884947697e-53	0.166463230842895	0	0	TNS1	2.43726745009634e-48
2.10127309501889e-28	0.0822770169721974	0	0	TNS3	5.68268295816908e-24
1.29077448958276e-12	0.0194549464782811	-1.19273240750672e-06	8.99613628246865e-06	TOB1	3.12586858142257e-08
1.32355568142328e-103	0.0722711497800622	0.00589595302606316	0	TOB2	3.97741717824511e-99
3.23803939746795e-21	0.0447622399117995	1.47069853397852e-05	0	TOM1L1	8.44966380769261e-17
1.02993864433359e-10	0.0313453890410131	0	0	TOM1L2	2.42478455035457e-06
9.43985911872168e-15	0.0221364181757461	0.00091719167278681	0.0514298840891013	TOMM70	2.34212344594604e-10
2.50817373583751e-19	0.0353777776770156	2.70685703908646e-05	0	TOP1	6.46180799563819e-15
7.18726571703243e-12	0.0103124787002399	0.00747505728281278	0.00276113822242485	TOP1MT	1.72321882831569e-07
7.38401694177986e-62	0.0392514019096801	2.42235694234982e-05	0	TOPORS	2.14749364717784e-57
2.32917741041114e-69	0.0608188874244851	0	0	TOX	6.83054567377171e-65
1.51421123264127e-153	0.104654195679971	0	0	TOX3	4.62652100021213e-149
1.02315982314992e-38	0.0220697754657643	0.000396298372896731	0.0227078181101311	TP53	2.86003865365098e-34
2.88867203723464e-55	0.056538157418049	0.00168478829091806	0.146294658965402	TP53BP1	8.32717488173628e-51
6.82354561549662e-94	0.0432347216310791	0.000268025358522939	0	TP53BP2	2.03908013627885e-89
2.41966616542065e-32	0.011645698481491	9.01309449385934e-06	0.0369148032409142	TP53I11	6.64053182438043e-28
1.60838669246387e-21	0.022269345189879	0.00535638197199501	1.44232833697022e-05	TP53I3	4.2051270074468e-17
0	0.36470958097246	0	0	TPCN1	0
1.52761161998508e-278	0.160519366254471	0	0	TPD52	4.75377460023158e-274
2.92949020508426e-112	0.0594896746966789	0	9.04152316466567e-05	TPD52L1	8.83973669384175e-108
9.13636878092043e-20	0.0263798025617878	0	0.000244499008082655	TPI1	2.3604722382386e-15
0	0.218933965358478	0	0	TPK1	0
0	0.636638706238318	0	0	TPM1	0
3.60004214436276e-61	0.0383529560116626	0.000924435476922114	0.015330514144612	TPM3	1.04577624251594e-56
2.58688042185959e-23	0.0322353848435934	0	0	TPMT	6.83195119413119e-19
1.75671622051299e-30	0.0210790043678553	0.00369370911529676	0.0135135107063045	TPP1	4.7881057306302e-26
2.55945568752673e-37	0.0283338451763305	0	1.44201514623576e-06	TPRN	7.13013165431197e-33
8.35390213268381e-254	0.109571106841457	0.00757748613081627	0.0473457871757645	TPST1	2.593803073177e-249
1.52070406526133e-11	0.0345582566798871	0	0	TPT1	3.62748747727437e-07
1.33068890478912e-135	0.0871174215590909	0.00250039375999028	0.206406764407336	TPTEP2-CSNK1E	4.04715723502563e-131
0	0.53869231359197	0	0	TRABD2B	0
5.7700189302598e-170	0.10857794652994	0.00033968145646246	1.13027529899945e-05	TRAF3	1.76943400515347e-165
2.10404691984418e-31	0.0373318527304254	2.75980485830996e-06	0.228412637181755	TRAF3IP1	5.75435792108185e-27
9.04201196155954e-188	0.0877564933704527	3.72151653119102e-05	8.48853747610345e-05	TRAF3IP2-AS1	2.78231750069149e-183
1.0062184479783e-17	0.020933172945662	0	0.00504320828146054	TRAF4	2.56303963069032e-13
3.29161642992663e-60	0.0766833919037254	0	0	TRAK1	9.55325836457606e-56
1.86894395620002e-113	0.0561723549360619	0	0	TRAM1	5.64122043739416e-109
1.68702095143647e-30	0.0161375705060739	0	0.288903261676092	TRAM2	4.59881911361582e-26
2.79699952757197e-10	0.0272428825924842	0.000226551915793849	0.065735197928613	TRAP1	6.53546909612466e-06
1.2784021340864e-10	0.0152246600354224	0.000508746542604022	0.00095138406929135	TRAPPC13	3.00539557702371e-06
4.5149049356705e-22	0.0239026021667161	0.00100441893394732	0	TRAPPC6B	1.18398867033023e-17
4.16464878014966e-15	0.0298727069852623	1.00666909388925e-05	0	TRAPPC8	1.03728907167188e-10
3.76086012166061e-31	0.0703813557048511	0	0	TRAPPC9	1.02739176803524e-26
2.56783854335077e-51	0.0187170374262734	0.00269904095102813	0.0526363306965677	TRDMT1	7.35531672357395e-47
8.47184259318639e-114	0.0390750961569398	0	0	TREH	2.55756456045704e-109
3.02819493930188e-36	0.0252946924107727	5.39694227641441e-07	1.45638626639633e-05	TRERF1	8.40778324897167e-32
7.62228213011362e-33	0.0873520977384695	0	0	TRHDE	2.09597514013864e-28
5.41743832900944e-20	0.02733839376869	0	0	TRIM13	1.40187051639777e-15
2.57171327631672e-12	0.0189227095401676	7.8685120636357e-06	0.0677031314436802	TRIM14	6.20400110778646e-08
6.6065170114191e-149	0.0953717379539107	0	4.49744401798124e-06	TRIM2	2.01644112222534e-144
1.4114390126871e-126	0.0318731720345603	4.75453898550193e-05	2.49414479058796e-06	TRIM22	4.28089452547997e-122
1.64065569858227e-51	0.0429508707350872	0	0.00791897020933191	TRIM24	4.70097077314778e-47
2.52422579970567e-20	0.0249274091215327	9.45773943217265e-07	6.09558637970631e-06	TRIM26	6.54683203411664e-16
3.54417767697782e-28	0.0276854614959587	0.00421595781917372	0.00320479324152895	TRIM37	9.57388715882019e-24
1.6328176830923e-62	0.0898812661743888	0.000585977318695252	2.27685311643411e-06	TRIM38	4.75313227548169e-58
1.3116919355301e-12	0.0127029377193227	0	-1.66733564399557e-07	TRIM47	3.17613085269258e-08
1.65887730893265e-33	0.0264053979103151	1.05663212444096e-05	6.16378867379641e-06	TRIM52	4.57020698610944e-29
3.64284246816992e-13	0.0104980226278849	5.60142933732632e-05	0	TRIM55	8.89217846480278e-09
2.78762365438458e-30	0.0318215854680162	0	0	TRIM71	7.59292930981273e-26
5.85459051350961e-30	0.0223409367171855	0	0.000190912578602043	TRIM73	1.59233152786434e-25
0	0.516285016693628	0	0	TRIO	0
6.07773414492878e-139	0.0501774245435568	0.000533941357745205	0.501502121878654	TRIOBP	1.85054849244791e-134
1.95881524776691e-91	0.0961102887791749	0	0	TRIP11	5.84412529171259e-87
1.62841850285416e-33	0.076808425704516	0	0	TRIP12	4.48661865906377e-29
9.10012489647775e-16	0.0351993532638235	0	0	TRIP4	2.28058230030629e-11
2.45568198694783e-47	0.0309128049517464	0.00419807971896302	4.47289617366842e-06	TRIQK	6.99255445783394e-43
1.02278147303579e-16	0.0220798248838758	4.92071119205795e-05	0.000546559496517884	TRIT1	2.5863075108656e-12
2.09443331336888e-17	0.013106186954929	1.34092140944286e-05	0.000220773657338358	TRMT2A	5.32425892591503e-13
6.95516188385829e-13	0.0147149960536704	3.7230775959407e-05	0.567177315856546	TRMT2B	1.69093895720363e-08
5.26120742455871e-38	0.0530998726379195	0	2.9195974937668e-07	TRMT9B	1.46782425937764e-33
1.33540018523693e-18	0.0169991477700977	0.00607578962382849	0.0006660530585757	TRMU	3.42089465452145e-14
3.72775161618555e-249	0.0825568111771007	0.000286058260701383	7.21640993539552e-06	TRPC1	1.15698226911551e-244
1.16860696324027e-41	0.0199385496710751	0	5.79862323285552e-05	TRPC6	3.29114779057357e-37
3.46338222025562e-40	0.0135817836062683	0	0.0401348331631797	TRPC7	9.72136755403551e-36
7.03681002832132e-266	0.0939188682477469	1.67243501503211e-06	0	TRPC7-AS1	2.1868998206017e-261
0	0.77262664153589	0	0	TRPM3	0
8.96920412169362e-14	0.0169473251647547	0	0	TRPM4	2.20463037311229e-09
1.1354959747818e-175	0.226254394243151	0	0	TRPS1	3.48597264258012e-171
1.52558816140101e-58	0.0287842023088479	8.81982048706043e-06	0.077664343483729	TRPV1	4.4179507566012e-54
6.4905122297763e-308	0.156144487618287	0	0	TRPV4	2.02406623885574e-303
1.58806611284549e-255	0.226258814496542	0	0	TSC22D1	4.93158050683037e-251
2.54247232009813e-37	0.046140021888314	8.29424888343366e-06	0	TSEN2	7.08307363656137e-33
5.94149461329015e-36	0.0576102581154324	0.00111305326996858	0.000308111399965005	TSGA10	1.64805177583442e-31
3.22097557056553e-27	0.0127461765036447	0	0.439850459218155	TSHR	8.66216960192187e-23
1.91352460921781e-83	0.0585470408787334	0	0	TSHZ1	5.67742751554925e-79
0	0.136046966339793	0	0	TSHZ2	0
2.13108917278844e-99	0.0385733005800409	5.49745439104576e-06	0	TSKU	6.3894315578543e-95
2.59020189470296e-64	0.0632827791063136	0	0.000940394887278706	TSPAN1	7.55225166438543e-60
1.7532828947506e-82	0.0595810898994081	0.00158745310609437	0	TSPAN12	5.19760714148816e-78
5.41737691818595e-178	0.0327370174197617	0.00215652684664996	0.0356872527176629	TSPAN15	1.66362227780572e-173
1.10899111686148e-271	0.166612286269747	0	0	TSPAN18	3.44874057521583e-267
1.4988891055717e-38	0.0388366888102376	0	0.00252816560138663	TSPAN3	4.18789616096732e-34
1.77816540958083e-18	0.019225888957995	7.83729148856604e-05	0.937841866323888	TSPAN5	4.55121436582213e-14
1.52917477406556e-205	0.188559722626623	0	0	TSPAN9	4.72148003240482e-201
1.71486871489257e-13	0.012372923761944	0	0.0516402355875093	TSPO	4.20005645651487e-09
8.6227103387646e-23	0.0183814976794144	2.17051051776274e-06	0.0171421926122993	TST	2.269756042473e-18
3.83724159202009e-11	0.0102504929585429	0	0.00464966898121238	TSTA3	9.09771609052044e-07
4.86770402354603e-22	0.0112189061882202	0.00520114925069692	0.346805294526259	TSTD3	1.2762146408933e-17
2.45743652756141e-49	0.0538051553957789	3.76034919108426e-06	0.000132083816187012	TTBK2	7.01819297906262e-45
5.18383671311399e-30	0.0183833953910344	0.00787462045350373	0.566348677569535	TTC13	1.41031461616979e-25
1.00239313346531e-41	0.0880644153969032	0	0	TTC17	2.82404217491182e-37
3.17459865276899e-58	0.0495327464430693	5.80303834202267e-06	0.0385174512848708	TTC19	9.1895107201704e-54
1.023579004571e-41	0.0455936585132714	1.54932905532812e-05	4.7168789082952e-06	TTC21B	2.88362677167742e-37
1.01939229879097e-56	0.0440853072127671	0.000547619872251381	6.37595140040581e-05	TTC27	2.94512629043699e-52
0	0.478819286996025	0	0	TTC28	0
1.07220436781905e-24	0.0107412477084643	0	0	TTC29	2.8501336505366e-20
0	0.173997082138199	0	0	TTC38	0
4.15117897025355e-50	0.0690491125798133	0	0	TTC39B	1.18690509117489e-45
2.69101280057246e-285	0.0604164342084778	0.000173471258602842	0.0253248076095863	TTC39C	8.37846835458234e-281
8.99531207123336e-44	0.0476229235064515	0	0	TTC7A	2.54351444126195e-39
4.52859067291504e-186	0.125968944417632	2.44873930099754e-05	0	TTC7B	1.39299449098867e-181
1.56226143432837e-38	0.0247643938336422	0.0027421252785288	0.000105933579063522	TTLL11	4.3646459952266e-34
7.28030762733327e-192	0.105693654368327	0	0	TTLL5	2.24211633998983e-187
3.79561256930007e-15	0.01364062236187	0	0	TTLL6	9.45790740018191e-11
0	0.133020209432441	0	0	TTLL7	0
5.46044724699902e-42	0.0432896207876015	0	0.542011556949612	TTN	1.53930007892902e-37
4.75735809909548e-22	0.0561895837756279	0	2.54169176971963e-06	TTN-AS1	1.24742686716383e-17
5.62429438832851e-11	0.0117490326911769	0	3.94087422239675e-05	TTTY10	1.33014562283969e-06
0	0.454529394157846	0	0	TTTY14	0
1.33624548968255e-18	0.0232141174199672	0	1.02264650142514e-06	TTTY15	3.42292644637082e-14
5.78219851935272e-73	0.0271149162947145	0	0	TTTY9B	1.70037111858605e-68
2.57584865529708e-165	0.131610796526439	0	0	TTYH3	7.89059718577154e-161
3.22943358828988e-109	0.0535615121197052	0	0	TUB	9.72931457144094e-105
1.98577653632635e-96	0.0275104802168792	0	0.00692725615704687	TUBA1A	5.94203912964933e-92
1.80169620710695e-11	0.012066514150592	0.000427644378786174	0.000505630091017006	TUBA1B	4.29308172229444e-07
6.27935950285345e-29	0.0204982376297925	0	0.386850904324502	TUBA1C	1.70202039324843e-24
4.9433121797884e-47	0.0248925308497359	0	0.64155679014803	TUBB	1.40647118139339e-42
5.0475591999823e-22	0.0198673492824126	0	0.00144296820674228	TUBB4B	1.32326811986736e-17
2.53407879137181e-37	0.0425812169102669	2.87823980560376e-06	0	TUBGCP3	7.05994351276186e-33
8.77193857587931e-25	0.022489775142721	0.000133264750821871	0	TUBGCP6	2.3328970642551e-20
9.08762528254117e-25	0.02618038898962	0	0	TUFM	2.41667219138617e-20
2.79450884490212e-89	0.0525608643615844	0	0.00469627888480673	TUFT1	8.32735690692384e-85
2.48314540088538e-114	0.133779353578242	0	0	TULP4	7.49785753797341e-110
0	0.126860503077526	0	0.000230412133641555	TUSC3	0
8.53794173415791e-62	0.0767123462660265	0.000688721127214187	0.0010527504060156	TUT4	2.48274807687578e-57
5.42659234385487e-25	0.016914745194317	8.4033031148234e-05	0.011257388608674	TVP23B	1.44510154116855e-20
4.08233222005774e-39	0.0298080047633054	3.08037763954161e-05	0.0140480770596006	TWSG1	1.14276725836076e-34
8.44189774967175e-20	0.022839905362631	7.41364209461137e-06	6.48992832880113e-06	TXN	2.18138637851518e-15
9.20620761766097e-17	0.0332065510474785	3.09843264256759e-06	2.06627056343334e-05	TXNDC11	2.32880227896352e-12
8.02068167461584e-14	0.0111786709020768	0.00122508563153428	0.701944229145713	TXNDC9	1.97244603742153e-09
1.24150093912138e-181	0.160591353336793	0	0	TXNIP	3.81600143657738e-177
8.67398159355678e-14	0.0159714012045341	4.23269834017304e-05	0.00663546754048894	TXNL1	2.13241163496e-09
1.72069918250745e-102	0.0872674341740327	0	0	TXNRD1	5.16743171498813e-98
2.73620573986656e-23	0.0564430547449723	0	0	TYW1	7.22522487669165e-19
2.33248177404648e-11	0.0336618868546087	0	0	TYW1B	5.54710815503733e-07
2.87681749663638e-10	0.0194297543972877	0.00028692027632804	0.0187617332854503	U2SURP	6.72168408089089e-06
7.42501002077365e-58	0.0341913093038452	3.30286391683199e-05	5.88732748805776e-05	U91319.1	2.14835239941065e-53
2.40821899294068e-24	0.0123000866802868	3.94383786045394e-05	0.809580222277571	U91328.2	6.39237649486173e-20
1.57940142347062e-150	0.122878017019465	0	0.000351072419838727	UACA	4.82207048599815e-146
2.03305839892995e-14	0.0229661440203671	0.00078574600872322	3.36532586403537e-06	UBA5	5.02775342055376e-10
4.03525901373757e-13	0.0252214904070993	0	1.72971408518574e-06	UBA52	9.84038263090043e-09
9.97311751313548e-18	0.0644687709713418	0	0	UBA6-AS1	2.54065168647126e-13
3.588108256887e-43	0.0793324536381027	0	0	UBAC2	1.01356882040544e-38
8.89659869604339e-188	0.133696000217233	0	3.96174290135387e-05	UBAP1	2.73766135074647e-183
2.73889780255605e-140	0.108388850859185	0	0	UBAP2	8.34240881680548e-136
1.07273661419173e-14	0.0232220903068767	0.00135726269703546	0.0714716002367184	UBAP2L	2.66017225587265e-10
0	0.0946285179127856	0	0	UBASH3B	0
1.14316470403865e-10	0.0193778026886036	0	0.000241675535627595	UBB	2.68940928272133e-06
1.45041952200599e-36	0.0499501133735289	0	0	UBC	4.03115097751125e-32
3.09010516430605e-17	0.0255918893682506	0.000571094628047109	8.30661960915524e-06	UBE2B	7.84546800165663e-13
0	0.337259873959109	0	0	UBE2D2	0
5.68885960074384e-45	0.0642770730447647	1.35331437278174e-05	0	UBE2D3	1.61222281085081e-40
3.75069855053376e-279	0.14195558071538	0	0	UBE2E1	1.16721738892611e-274
2.91919066409244e-76	0.198520319200043	0	0	UBE2E2	8.6086932684086e-72
2.71316636013247e-107	0.0857678406210799	0	0	UBE2E3	8.16663074399875e-103
2.35407983047915e-18	0.0440108159372393	0	0	UBE2G1	6.02173620636566e-14
4.62537217396255e-164	0.16392708619534	0	0	UBE2H	1.41642772083255e-159
4.24911667017071e-13	0.0128775215948536	0.00747727761568345	0.0176283227510607	UBE2J1	1.03593464418762e-08
3.67847848376543e-119	0.117902471596778	0	0	UBE2K	1.11288688047839e-114
1.21078298015933e-24	0.0210007621712948	3.18729397730255e-06	0.00770647347711723	UBE2N	3.21777684807144e-20
3.17770834776899e-24	0.0661048718082657	0	0	UBE2R2	8.42950693412681e-20
3.20268963332041e-25	0.0122374933083111	6.73930120916877e-05	0.0277902459685505	UBE2U	8.54285432791887e-21
1.55950052712064e-75	0.0858807428924935	0.00675132089167374	6.36589863106107e-05	UBE3C	4.59600400347723e-71
3.12643872237335e-40	0.0557518449842722	0	0	UBE3D	8.77653878144646e-36
1.77567416406653e-42	0.0567182774846028	0	0	UBE4B	5.01024222133012e-38
2.88916543321175e-16	0.0242702513788413	0.00617365596629393	0.0379755955934801	UBN1	7.27867447589036e-12
1.3197887521173e-28	0.0124794428066356	0	0.144673337644171	UBOX5-AS1	3.57174429985505e-24
3.06612277545299e-21	0.0246707366668999	0.00470612862173603	0.452628068392958	UBP1	8.00288705620986e-17
1.53014658902965e-15	0.0337569828920005	0.00312877087809971	0.000400187195039869	UBR2	3.82750867779876e-11
1.50768794234858e-34	0.0606523828095669	0	1.73102746636733e-07	UBR5	4.16483717194372e-30
1.69235903119998e-36	0.0272198032409034	0	0.00368972927729244	UBTD1	4.70238880409227e-32
8.49104600064687e-24	0.0253793655750114	1.69514008450111e-05	0	UBXN2B	2.2485988018913e-19
1.55654984671747e-35	0.0242019515628333	0.00704892873946295	0.00034477827402879	UCK2	4.31102045546869e-31
4.61980443035076e-38	0.0328773810068536	0.000449827831691285	0.00656431604602348	UEVLD	1.28901783215647e-33
1.45070595305691e-15	0.0126709771812711	0.00512635559015173	0.00149353305144523	UFM1	3.6296662945484e-11
0	0.322892674201019	0	0	UGCG	0
2.4979817920156e-153	0.0967859232085191	0	0	UGT2A3	7.63183397096606e-149
0	0.377536964797356	0	0	UGT2B7	0
1.01235896986169e-55	0.0404041543987318	0	0	UGT3A1	2.92106057163891e-51
5.48911616873178e-22	0.0230405349605289	0.00026764964045306	0.363687829752963	UHRF1BP1	1.43891691247135e-17
3.80800614751772e-27	0.0242324237862096	0.00721203028230222	0.142301689093146	ULK2	1.02366821257571e-22
7.93763690258182e-77	0.0445447561240983	0.000638934438065841	0	ULK3	2.34223789721384e-72
2.98098036289985e-109	0.155210464890579	0	0	ULK4	8.98109763734468e-105
2.00209365814435e-31	0.0542454254063265	0	0	UMAD1	5.47592636439061e-27
